,0
2655,"NNP NNP NNP NNP NNP NNP NN IN NNP POS JJR NNP IN NNP IN NNP , IN NN IN DT NN TO VB DT NN POS NN IN DT NN IN DT NN IN DT NN NN IN CD ."
2656,"NNS IN DT NN NN NNP NNP NNP NNP NNP NN NN NN NN IN DT NNP IN DT NNP NN VBD DT NN IN NN IN DT NNP NN , WDT VBD VBN IN NNP CD , CD ."
2657,DT NNP VBD JJ NN IN CD NNS .
2658,"WRB PRP VBP , NN NN VBD DT NN , CC NN NN NN NN CD NN IN NNP ."
2659,DT NN IN DT NN NN IN DT JJ NNP NNS IN NNP NNP NNP NNP VBD IN WDT JJR IN CD NNS VBD RB .
2660,NNP NNS NNP NNP VBD CD NNS IN NN IN DT NN IN NN IN DT NN CD NNS JJ IN RB VBD NNS .
2661,"DT NN VBD DT NN NN NN TO VB DT NN IN DT NN IN DT NN , WDT VBP VBP VBD DT NN IN DT NNP NN ."
2662,DT NN NN NN IN DT JJ NN TO VB NN POS JJ NN NN IN CD .
2663,NNP NNP NNP JJ NN NN VBZ TO CD CD NN .
2664,"NNP NNP NNP NNP POS JJ NN NN VBD TO CD CD NN IN NNP IN CD CD IN DT JJ NN IN CD , DT NN VBD IN NNP ."
2665,NNP NNP NNP NNP VBD VBD CD CD CD CD JJ NN NN NN NN NNP NN NNS NNP NNP NNP NN NN NN NNS VBP IN NNS IN NN CC JJ .
2666,RB VBP NNP NN VBZ IN NN JJ NN .
2667,"NNP NNP NNP POS JJ NNP NN , WDT VBZ IN NNP CC VBZ TO NNP NNS , VBZ VBN TO DT NN JJ NN IN DT NN IN NN PRP$ NNS ."
2668,DT NN NNP NN NN NN JJ NNS IN DT NN POS NN NN IN RB IN PRP$ JJ NN .
2669,": NNP NN NNP CD CD NN , NNP NNP CD CD NNP NNP NNP NN NNP NNP NNP ."
2670,NNP NNP NNP NNP NNP NN : NNP CD NN NN NN CC NN NN NN NN $ NN CC $ CD NN NN NN NN NN NN NNP NN .
2671,NNP NNP : RB NN NN NN NN NN NN $ CD CD NN NN NN CD NNP NN CC NN .
2672,NN : NN NN : NN NN NN NNP NNP NN $ CD NN NN NN NN CD NNP NNP NN .
2673,RB RB RB JJ JJ NN NN .
2674,NNP NNP NNP NNP NNP NNP VBD IN NNP PRP VBP VBN DT NN IN DT JJ NN IN DT JJ NNP NN IN CD TO CD .
2675,NNP NNP VBD DT NN VBD DT JJS PRP VBD VBN IN CD NNS .
2676,"DT NN NN VBP RB RB NN , PRP VBD ."
2677,DT NN MD VB VBN IN NNP .
2678,: NNP NN NNP NNP NNP NNP NNP VBD NN IN NNP NN NNP : NNP .
2679,"NNP NNP NNP NNP VBD DT NN IN DT NN IN NN NNS IN NN NNS , NNP NNPS VBD IN -NONE- ."
2680,"IN JJ NN NNS , JJ NN VBD NNS IN CD NN IN DT NN VBD IN NNP , IN JJ NN NN NN IN IN NNP NN ."
2681,DT JJ NN NN NN VBD VB NN IN JJ NN NNS .
2682,NNP VBD JJ NN IN NN NN IN DT NNP NNP NN NN NN .
2683,NNP POS VBD DT JJS NN NNS .
2684,"PRP VBD VBP NN , NNS IN DT NN IN JJ JJ NN ."
2685,"NNS IN NN VBD RB IN JJ NN IN NNP NNP NN , DT NN NN IN NNP CC NNP VBD WDT VBD JJ NN ."
2686,"NNP VBD DT JJ NN NN IN DT NN TO CD RP DT JJ NN , VBD DT JJ NN NN ."
2687,"NNP NN VBD RB RB JJR , VBG NNS IN JJ NN , IN JJ NN NNS VBD DT NN NN NN ."
2688,"NNP NNS , WDT VBD VBN JJ NN IN NNP NNPS POS NN NN IN VBD IN DT NN , VBD IN DT RBR JJ JJ NN IN DT NN IN RB CD NN ."
2689,"IN NNP NN NNS , NNP VBD DT JJ NN TO VB JJ NNS IN NNS NN ."
2690,"NNP NNP NNP NN , VBN IN NNP IN NNP NNP NN ."
2691,"DT JJS NN IN NN NNS VBD JJ NNS , WDT VBD VBP NN , NNP IN NNP NNP NN CC NNP IN NNP NNP NNP ."
2692,"NNP POS NN NN VBZ CD VBG DT NN NNS IN IN CD NN TO NN , NN IN NN NN ."
2693,RB NNS VBP JJ TO JJ NNS CC IN DT JJ JJ NN JJ VBP VBD .
2694,VBZ VBP NN IN NN NNS CC VBN NN .
2695,": NNP NNP , JJ NNS VBD NNP NNP NNP CD NN NN $ NN IN NNP ."
2696,"NNP VBP DT NN IN DT NN NN IN CD NN NN IN $ CD DT NN IN NNP , IN $ NN IN NNP , DT NNP NN NN VBD , IN DT NN NN ."
2697,"DT NN NNP NNP POS NNP NN , NNP POS NN , NNP POS NN NN , NNP NNP POS JJ NN , NN IN DT NN , NNP POS NN NN CC NNP POS NN ."
2698,": NNP NN NNP NN NN NN NN NNS IN NN , JJ NNP : NN ."
2699,"NNP NNP NNS IN NN IN DT NNP NNP NNP CC JJ NNP NNP NNS VBP JJ IN NNP NNS IN DT NN IN JJ NN , DT NN IN JJ POS NN VBD IN NNP ."
2700,"VBD IN DT NNS , DT NN VBD : NN NNS VBP JJ ."
2701,"RB VBD IN NNP POS NN IN DT NN IN NNP NN IN PRP$ JJ NNS , DT NN VBD : NN PRP VBZ CD ."
2702,PRP VBZ VBG IN IN DT NN .
2703,"VBP DT NN VBD PRP VBD RB JJ IN DT JJ NN IN NN CC JJ , CC IN DT NNS IN DT JJ NN CC CD NN NNS ."
2704,DT JJ CC NN VBD IN PRP$ NN IN NNS .
2705,VBD CD JJ IN NN NN VBZ IN NN .
2706,"NNP , RB VBD CD NNS VBD RB WRB DT NN NN NN NN TO NN IN NNP NN IN NN TO DT NN IN NNP , NNP , IN NNP , NNS VBD ."
2707,"DT NN CC NN , DT RB CD CD , VBD RB IN DT NN IN DT NN NN , NNP NN NNP NNP VBD IN DT NN NN ."
2708,NNP VBD DT NN JJ VBD TO NNP NNP NN IN IN CD CD JJ NN NNP NNPS NN NNP NNP NN NN NN WRB PRP VBD PRP$ JJ NN IN CD NNS NN CD NN NN IN DT NN IN DT JJ NN JJ NN .
2709,"DT VBD DT JJ NN DT NN VBD IN DT NN , PRP VBD ."
2710,VBD PRP VBD PRP IN VBG NN IN IN CD NN NN NN NNP NNP NN NN NN NN .
2711,"DT POS WRB DT NN VBD JJ , NNP NN VBD ."
2712,"PRP VBD DT NN VBD NN IN NNP NN , NNP , CC VBD JJ TO NNS IN NN IN NN IN NN TO CD , NNP ."
2713,DT NN IN DT NN VBD RB RB JJ .
2714,NN VBD JJ TO CD TO CD JJ IN NNS .
2715,"NNP NNP NNP NNP , NNP MD VB NNS ."
2716,"NNP NNP NNP NNS VBD IN NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP CC NNP NN NNP NN MD DT CD IN NNP TO VB TO VB DT NN IN NNP POS NN IN NN TO DT NNP ."
2717,VBD PRP VBZ RB JJ IN NNP CC NNP MD VB IN NN IN NNP .
2718,"EX VBZ NN IN NN JJ DT NN VBD IN NNP NNP , NNP CD NNP NN , WP VBZ NNP , NNP NNP ."
2719,NN NNS VBD DT NN VBD RB VBN VBN .
2720,NNP POS NN NNP NNP NNP VBD : NNP NN NNP VBZ JJ TO CD JJ NNP NNP CC DT NN CC NN VBZ VBN VBN IN JJ DT NN NNS .
2721,NNP NNP NNP POS NN VBZ JJ IN JJ DT NN MD VB IN JJ NNS IN IN DT NN MD VB JJ NNS .
2722,RB IN DT NN NN VBZ RB VBN VBN RB CC DT NN VBD NNS VBP RB VBN CD .
2723,NNP CC NNP VBD NNP MD VB TO VB IN NNS IN NNS IN NN .
2724,DT NNP CC NNP VBP VBN NN TO CD .
2725,PRP JJ VBD IN NNP IN NN IN NNP WDT RB CD NN CC CD NN .
2726,DT NN VBD VBN IN NNP POS VBG DT NN TO DT NN IN NN NN IN NN .
2727,"DT NNP NNP NNP NN NNP NN NNS VBD DT JJ CD NNS IN NNS IN NNP IN NNP DT NN NN IN JJS IN NN TO NNP NN VBD VBN NNP NNP NN , VBD DT NN NN ."
2728,NNP POS NN NN NN VBD IN NNP EX VBD NNS TO VB DT NN IN DT NN CC CD NNS .
2729,NNP NN NNP NNP NN NN VBD IN NNP PRP VBD PRP MD VB VBN IN NN NNS IN NNP CC NNP .
2730,NNP VBD VBD IN NNP PRP VBD RB VB NNS MD VB DT NN IN PRP VBZ DT NN NN .
2731,"CC DT NN NN NN IN NN , IN DT NN NN MD RB VB IN DT NNP NN ."
2732,NNP NNP NN IN JJ NN IN NNP NN .
2733,"NNP NNP NNP POS NNS TO VB NN NNS CC NNP NN IN NNP VBP VBG RB NN IN DT JJ VBZ RB VB DT NN IN PRP$ JJ NN IN DT NN , DT NN IN NNP VBD ."
2734,"VBP PRP VBZ RB JJ NN WRB DT NNS VBP VBN RB IN DT NN NN NN NNP CD , VBD DT NN VBD IN DT NN IN NN NN ."
2735,"DT NN , TO VB NN IN NN IN VBG NNS , VBD VBN IN NNP IN NNP ."
2736,"NN NNS VBP DT NN RB DT NN TO DT NN NNS , VBD PRP VBD ."
2737,PRP VBD VBD NNS NN NN NN NN NNS RB VB DT NN IN CD NNS IN DT NN JJR IN DT NN NNS .
2738,"CD NNS CC NN VBP VBN RP DT NN , VBD PRP CC VBD RP JJ NN IN DT NNS ."
2739,"PRP MD VB IN CC RP RB IN DT NN VBP RB DT NN , NN PRP VBD ."
2740,DT VBN JJ NN VBD RB JJ IN NN .
2741,"NNP VBZ NNP VBD DT NN , JJ IN NN NN IN NNP NNP ."
2742,NN VBZ VBP DT NNS .
2743,DT NN RB VBP IN NNP IN NNS IN DT NN IN JJ NN .
2744,JJR IN CD NNS VBP VBN IN DT NN NNS .
2745,VBP CD JJ IN NN NN NN NN IN NNP .
2746,"NNP , NNP VBD CD NNS VBD RB IN -NONE- IN DT JJ NN IN NN NNS IN NN NN IN DT NNS IN DT NN NN NN , NNS VBD ."
2747,"CD NNS VBD VBN IN DT NN , VBD IN DT NN NN IN CD NNS , DT NN CC NN , JJ IN NN JJ NNS IN CD NNS ."
2748,NNS VBD DT NNS VBD JJ NN IN DT JJ .
2749,CD IN DT NNS VBD DT NN NN .
2750,DT NN IN DT NN RB JJ JJ NNS WP -NONE- VBP NNS NNP VBP NN NN NNS IN DT NNP VBZ VBN VBN RB IN NNP NNS IN JJ IN PRP VBP VBN IN JJ NN .
2751,DT NN IN DT NN POS JJ NN NN VBZ IN DT NN IN DT NN NN WDT VBZ VBZ DT NN .
2752,"JJR IN NN NNS VBP VBN VBN IN DT NN NNS IN NNP NN NNS CC DT NN , JJ IN NN NN CC NN ."
2753,NNP NNP NNP NNP NNP NNP NNS NNP : NN .
2754,RB RB NN RB RB IN DT NNP NN NNP .
2755,NNP NN CC NN RB RB NNS .
2756,VBP VBG JJ NN IN NNS .
2757,NNP NNP NNP CD NN IN NNP NN RB CD NN TO NN NN NN IN CD NN IN CD NNS VBD IN CD NN CD : CD NN VBD IN NN TO NN WDT -NONE- NNP NN CC NN JJ NNS TO VB VBN DT NN .
2758,"NNP NN : VBP NN CC NN NNS , NNP NN NN ."
2759,"NNP NNP , JJ NN NNS NN NN NN ."
2760,NNP NNP VBP NNS NNP RB NN .
2761,NNP NNP VBP NN JJ .
2762,RB RB NNP NN CC NN NNS VBD IN DT NN NN NN .
2763,"RB NNP NNP : NN IN NNP NN RB NNP NN TO NN NN NN IN NNP NN IN CD NN JJ , NN NN ."
2764,NNS VBD IN CD CD NN CC CD NNP NNP NNP .
2765,IN DT NN TO NN NN NN VBD VBG JJ NN IN NNP CC CD NNS .
2766,"NN : NN CC NN NNS , NNP NN NN ."
2767,"NN : NN CC NN NNS , NNP NN NN ."
2768,RB VBP JJ JJ JJ NN NNS .
2769,"VBP NNP JJ VBP NN NNS RB NN CD NN NN DT NN CD NN NN NN CD NN NN NN NN NN NN NN NN NN NN NN NN NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD CD NN NN NN NN NN NN NN CD CD CD NN JJ NN IN NN NNP : NNP NNP NN , VBD CD NN NN NNS NNS VBD TO VB NNS ."
2770,"NNP NNP NNP NNP NNP NNS VBD TO NN NN NNS IN JJ CD NN NN NNP , IN NNS IN CD NN IN NN NN NNS VBD NN NNS ."
2771,"VBP DT JJ NN NNS VBP JJ RB RB , VBD DT NN VBD ."
2772,"JJR , NNP JJ VBD NN NN NNS NNS JJR IN $ CD DT NN , VBG NN IN JJ JJ NNS CC NNS IN NN NNS ."
2773,VBP NN NN VBD CD NNS DT NN TO CD NNS IN RB CD CD VBD NNS IN DT JJ JJ NNS IN NN .
2774,"IN NNP NN VBD VBN JJ , NNS VBD ."
2775,NNP NNP IN NNP NN VBD CD NNS DT NN TO CD NNS IN DT NN NN NN VBN IN DT NN NN CC CD JJ JJ .
2776,"NNP NNP VBD VBN VBD IN PRP$ NN , VBD IN CD NN TO $ CD DT NN ."
2777,IN CD NNP VBD VBN IN NNP CC NN IN DT NNS .
2778,": NNP NNP , NNP NNP NNP VBD NN NN NN NNP NNP NN NN IN CD NN ."
2779,"NNP VBP DT NNP NNP NNP VB DT NN IN DT NN NN IN DT JJ NN IN IN NN DT NN CC VBG DT NN IN CD , VBG DT NN NN VBZ RB VB NN ."
2780,RB VBP DT IN PRP WP VBP VBN VBN IN NNS : VBP TO NNS RB IN NNS .
2781,"PRP MD RB VB NNS IN IN NN WRB PRP VBP DT NN TO VB DT IN DT NN , NNP NNP NNP NNP NNP NNP VBD ."
2782,POS NN NN NN VBZ DT NN WP VBD TO VB IN NNS .
2783,PRP VBZ VBG TO PRP WRB PRP MD VB VBN VBN TO VB JJ IN NN PRP$ RB VBG : DT VBZ DT NN NN .
2784,"PRP VBZ RB VB NN , RB NN VBD DT NN NN ."
2785,PRP VBD IN NNP NNP NNP NNP IN VBG NN IN NN JJ IN JJ NN IN CD CD NNS .
2786,"DT NNP NN POS JJ NNS IN DT NN VBP VBN VB TO DT CD NN , NNP VBD ."
2787,NNP NN VBD NN IN NNP NN NN NN RB JJ NN TO DT NN WRB PRP VBD DT JJ NNP NN NN TO NN WRB PRP MD VB TO CD CC DT JJ NNP NNP NN NN .
2788,"NNP , CD , VBD CD TO CD NNS IN NN IN DT NN NN IN CD IN VBG VBG IN CD NN IN DT NN NN IN DT JJ NNP NN IN CD ."
2789,PRP$ NN VBD VBN VBN TO CD NNS IN CD .
2790,"DT NN NN VBD RB WDT NN MD VB NN IN CD CD NNS , IN NN IN NNP NN NN NN PRP$ NN , CC VBD PRP MD VB VBN RB IN JJ ."
2791,DT NNP VBZ VBD NN IN JJ TO DT NNP CD NNP NNP NNP CC VBG DT JJ NN IN NN NNP NNP NN NN .
2792,"CD JJ NNS WP VBP IN NN IN DT NN , VBD IN NN NN , VBD PRP VBD JJ NN IN NN IN DT JJ NN IN DT JJ NNP NN IN NNP IN CD CC DT NN NN NN IN DT NN NN NN NN IN CD WDT VBD CD NNP NNS ."
2793,NNP NN NN NN NN IN NN NNS .
2794,"NNP , NNP VBD DT JJ NN NNP NN NN NN WP -NONE- VBP VBP NN TO JJ NNS CC DT NN VBD VBN IN JJ NNP NNP NNP IN NN IN CD NN ."
2795,"NNP NNP , CD , VBD VBN IN CD NN NNP JJ NN IN NNP IN DT NNP NN IN WDT PRP VBD DT NN NN NN NN TO CD CD NN NNS CC DT NN ."
2796,CD IN DT NNS VBP CD NN TO DT NN IN PRP$ NN .
2797,"NNS VBD DT NNP NNP NNP NNP VBD TO VB VB IN DT NN NN IN JJ NNP , VBZ IN DT NN PRP VBD ."
2798,"NNP POS NNP , NNP NNP , VBD VBN NN DT NN NN TO DT NN NN , VBG PRP VBD PRP TO VB RB IN DT NN CC IN NNS WP VBD VBN RP PRP$ NN IN DT JJ NN ."
2799,NNP NNP NNP NN NN NNS .
2800,"NNP NNP NNP NN IN DT JJ NNP NN NN VBN IN DT NN IN DT NN , NNS IN JJ NNS VBD DT JJ NN IN -NONE- IN NNP NN NNS IN DT NN NN ."
2801,CC NNS IN DT JJ NN NN TO VB NN NNS IN CD NNS VBD DT NNS CC NNS MD IN RB VB VBG TO VB DT NN .
2802,"IN CD NNS IN NN NN IN NNS , DT NNS VBP IN NNS JJ CC JJ VBD RP TO DT NN IN NN DT NN NN IN DT JJ NN ."
2803,"NNP RB VBD DT NN IN DT NN IN NNS VBG NNS CC NNP NNS , DT NNS IN NN CC NNS IN NN CC NNS IN NN ."
2804,"NN IN PRP VBZ IN IN DT , PRP MD RB VB JJ NN TO VB PDT DT NNS , VBP DT NN JJ NN VBD ."
2805,NN PRP VBD PRP MD VB NNP VB JJ NN .
2806,VBP NNS IN NNP NNPS TO CD PRP VBP DT NN IN NN NNS VBD TO DT NN IN NNS IN NN NNS CC NNS WP VBP DT NN MD VB JJ NN TO VB NN IN CD NNS TO NN NNS .
2807,VBD PRP VBZ RB JJ TO VB NN IN NN NNS .
2808,PRP VBZ JJ NN .
2809,PRP MD VB NNS NNS CC NN NNS .
2810,"CC IN DT NN , DT NN IN NN MD VB VBN CC JJ TO NNP , NNP VBD NNP NNP , DT NN NN VBG DT NN NN NN IN NN ."
2811,VBP NN IN DT NN VBP JJ TO NN .
2812,DT NNS VBP RB VB WP PRP VBP VBG .
2813,"NN IN NN VBP NNS IN NNS CC DT NN IN DT JJ NN NN : DT VBG NN IN DT NN IN NN , NNP , NNP , NN CC NN ."
2814,"NNS IN DT CD NN VBP PRP VBP RB DT NN IN VBG JJ NN NNS , RB IN DT NN NN NN ."
2815,"CC DT NN IN NNS IN DT NN NN TO NN , JJ CC JJ NNS VBP DT NN MD VB JJ NNS TO VB CC NN NNS ."
2816,DT JJ NN IN DT NNP NNP VBD JJ NNS WP VBD RB VBN DT NN .
2817,"NNP POS NNP NNP NN , NNP NN , VBD NN IN PRP VBD RB NN IN CD NN CC VBD RB JJ IN DT NNS IN DT NN NN ."
2818,"VBD PRP VBP RB VB NN IN NN IN NN , NNP PRP VBD ."
2819,"NNP NNP , NN JJ NN IN NNP POS NNP NNP , VBD NNP VBD RB TO VB DT NN IN NN IN NN ."
2820,PRP RB VBD RB VBP DT NN .
2821,"VBP PRP VBP RB VBD PRP CC WRB MD PRP . EX VBP NN IN JJ NNS IN DT NN PRP VBP RB VBN NNS , NNP PRP VBD ."
2822,DT NN TO DT NN NN NN NN NNS VBD DT NN NNP NN NN RB IN PRP$ NN .
2823,"NNP NN VBZ DT JJ NN NN IN NN NNS CC PRP VBP NN IN DT NN NN , NNP VBD NNP NNP , NN IN DT NNP NNP NNP IN NNP , DT NNP NNP IN NNP NN NNS VBP DT NN ."
2824,NN CC EX VBP DT NN IN RB RB .
2825,NNS RB VBP RB VB VB NN .
2826,"IN PRP VBP RB VB NN , PRP VBP DT NN ."
2827,"RB IN DT NN , DT JJ NN VBD TO JJ NNS -NONE- WRB PRP VBD ."
2828,"PRP$ NN VBD NN IN JJ , JJ IN DT NNS WP VBP NN NN ."
2829,"CC DT NN , DT JJ NN NN WRB NN IN NN TO NN MD VB NN CC VB IN DT NN IN DT NN NN , VBZ VBN RP DT NN ."
2830,NN NNS VBD DT NN NNS MD VB PRP JJ IN NN NN IN DT NN CC VBD PRP TO CD NNS .
2831,"NNP EX VBP CD CD NN NN IN DT NN NN , NNP VBD CD NN IN DT NNP NNP NNPS NN ."
2832,NN WRB MD PRP NN PRP DT . VBP NN NNS VBP CD NN CC NN IN NN .
2833,NNP NNP NNP VBD IN NNP PRP VBD CD CD JJ NN NN CC NN IN NN WRB PRP VBD VBN IN NN IN JJ IN NN NNS CC RB JJ NNS .
2834,DT NNP NNP VBD DT CD NN CC CD NN VBD DT JJ NN IN DT CD NNP NNP IN NNP NNP TO DT NN NN NN WRB PRP VBD VBG VBN IN IN DT JJ NNP .
2835,"DT NN VBD VBN IN PRP$ NNS IN DT NN IN DT NN TO DT JJ NN TO VB DT NN , DT NNP NN VBD ."
2836,"DT NNP VBD DT NN NN IN CD NN , CD NN CC CD NN , CC CD CD , CD IN CD , CD IN NNP CC CD IN CD ."
2837,NNP JJ NNP NNP NNP VBD VBN NN .
2838,"NNP NNP NNP NNP NN , DT JJ NN TO VB IN DT NN IN DT JJ NN , VBD DT JJ NN IN TO VB DT NN NNS , DT NNP NNP VBD IN NNP ."
2839,"NNP VBD IN PRP$ NNS IN NNP NN , CD NNS IN DT NN ."
2840,DT NN JJ NN CC DT NN IN JJ NN VBD NN IN DT NN WDT VBP VBD NNS IN DT NN NN .
2841,"DT NNP NN VBD NNP , DT NN IN DT NN NNP NN , VBD VBN JJ TO VB PRP$ NN IN NNP CC VBD TO VB DT NN ."
2842,NNP VBP VBD DT NN VBD DT NN IN NN NN NNS WP VBD DT NN IN NN JJ NN WDT VBD IN NNS CC VBD JJR IN NN .
2843,NNP JJ NN NN NN TO NN RB .
2844,"NNP , NNP VBD JJ NN NN NN NN VBD DT JJ NN IN DT NNP NNP NNP IN NNP CC VBD TO PRP$ NNS TO VB PRP$ NN IN DT NN NN ."
2845,"VBG DT NN IN JJ NN IN NN , WRB DT NN VBZ VBN RP PRP$ JJ NN NN IN DT NNP NNP , NNP VBD DT JJ NN TO WP PRP VBD VBD PRP$ NNS IN DT NN NN TO NN RB IN JJ NN ."
2846,"VBD PRP VBZ DT NN , DT NN , DT NN ."
2847,"NNP POS NNP NNP , NNP NNP , DT NN NN , VBD ."
2848,"NNP NNP NNP TO VB , TO VB DT NN IN JJ JJ NN , IN DT NN WDT MD VB JJ NN TO PRP$ NN ."
2849,"CC NN RB IN DT NN PRP VBP VBG RB , NN PRP VBD ."
2850,NNP VBD IN NN TO VB DT NN NN DT NN EX IN JJ NNS IN NN CC NN IN DT NN IN NN WP VBD VBP IN NNP NN .
2851,PRP VBD NN CC NN IN IN DT JJ NN IN CD NNS WRB PRP VBP IN DT NN NN IN JJ NN .
2852,"NNP VBD DT NNS VBD VBN IN JJ NN WP VBP VBP NN IN DT NNP NNP , NNP CC NNP CC NNP NNP NNP NN NN ."
2853,DT NN VBD JJR IN JJ NN IN NNS IN DT JJ NNP NN IN NNP IN DT JJ NN CC PRP$ NN NN NN JJ CD TO DT NN NN .
2854,"DT NN NN NN NN NN IN DT NNP NNP IN NNP , VBD IN DT NN IN NN IN DT NN NN NN IN NNP NN , VBD RB ."
2855,NNP NNP POS NN NN NN VBD JJ .
2856,RB VBD DT NN NN NN VBZ JJ NN NN NN VBD RB JJ NNS WRB PRP VBZ JJ DT NN NNS IN NNP .
2857,DT NN IN CD NNS POS NNS VBD CD NN IN CD CD NN VBD TO CD CD IN DT JJ CD NNS IN NN .
2858,"PRP VBD IN DT NN POS NN TO VB JJ NNS VBD IN DT NN POS JJ NN IN CD , IN WDT PRP VBZ VBN CD NN IN RB ."
2859,": NNP NN NN , NN NN VBP NN NN NN NNP NNP NNP NNP : NN ."
2860,"NNP NNP NNP NN NNP NNP NNP NN IN NNP NNP NNP IN NNP , NNP NN NNS VBD IN NNP ."
2861,"IN DT NN VBN IN DT NNP NNP NNP NN NN , DT NN NNS VBD DT NNS VBD VBN VBN IN VBG DT NN IN NNS NN ."
2862,"RB NN NNS VBP JJ NNS NN , CD NNS ."
2863,"NNP NNP NNS VBD CD NNS VBD NN CC JJ CD NNS IN DT NN IN NNP VBD PRP TO DT NN IN NNP NNP IN PRP$ NNP , NNP NNS VBD IN NNP ."
2864,"NNS VBG NNS IN NN IN NN IN DT NN NN IN NNS IN NNS IN NN NNS , DT JJ NN POS NN NN IN DT NNP NN IN NNP VBD ."
2865,PRP VBD DT NN NN NN VBD DT NN NN CD NN NN CD NN NN IN NN IN DT NN IN NN .
2866,DT NN NN NNS WP VBZ DT NN NN NN WRB PRP VBD TO VB RP DT NN IN DT NN NN NN .
2867,DT NN VBD JJ NNS IN NN .
2868,"PRP CC DT NN NN NN NN IN NNP TO VB IN WRB PRP VBD VBN TO NNP , NNP CC NNP IN NNS , DT NN VBD ."
2869,PRP VBD CD NNS VBD JJ IN NN CC CD NNS IN JJ JJ NNS IN DT NN NNS RB DT NN .
2870,VBD $ CD NN NN NN NNP NN NNS NN : CD NN .
2871,"NNP , NN NNP : NN NN NNS VBD RP DT NN WDT VBD VBN DT NN POS NNS VBD , VBG DT NN IN NNP CD TO VB DT JJ NN NN ."
2872,NNP NNP VBP NN NNS VBN .
2873,"NNP NNP JJ JJ JJ NN NNS IN IN DT NN VBD CD CD NN IN NN VBN IN CD CD IN DT JJ NN , DT NNP NNP NNP VBD ."
2874,NNS IN CD CD NN IN NNP VBD IN IN CD CD IN NNP CD CC RP IN CD NN IN NNP CD .
2875,"VBP RB NN NN IN NNP IN NNP IN NNP , NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NN , NNP NN NN NNP NN CC NNP NNP NNP NNP NN ."
2876,NNP VBD IN JJ NN IN NNP NN NN NN NN .
2877,: NNP NN NNP NNP NN NN VBZ TO JJ NN .
2878,"NNP , NNP NNP NNP NNP NNP , DT NNP POS JJS NN , VBD IN NNP PRP VBD TO VB PRP$ NNS TO DT JJR NN NN IN NNP NNS IN DT JJS ."
2879,"DT NN , JJ IN NNP NN , NNS TO VB NN IN DT NN IN PRP$ NNS POS NN NN ."
2880,DT NN VBD DT NN MD RB VB JJ IN NNP .
2881,"DT VBN VBD NN NN MD VB DT NN NN IN NNP NN POS NNS TO CD NNS IN CD , VBG PRP$ NN TO NN TO IN CD NN IN DT CD NN ."
2882,"NNP NNP POS CD NNS , NN IN DT NNP NNP NN , VBD VBG IN CD NNS IN NNP ."
2883,": NNP NN , NNP CD NN VBD NN NNS CD NNS IN NNP NN NN ."
2884,"NNP NNP NNP NNP NNP NNS IN NNP CD NN IN NN NN NNS TO NNP NNS IN DT NNS VBD RB JJ IN DT DT NN NN , DT NN NN VBD IN NNP ."
2885,"VBP DT NN IN DT NNS NN VBD TO VB -NONE- IN DT NNS VBD TO VB VBN IN DT NN NN CC DT NN MD VB IN JJ NN POS NN , VBP DT NN VBD ."
2886,NNP NNP NNS VBP JJ TO VB CD NN NN NNS JJ TO DT VBN TO NN NNS IN IN NNS IN NN NNS .
2887,: NNP NN NN CD CD NN NNP NNP NN CD CD NNS .
2888,"NNP VBD DT NN VBD VBN IN CD NNS IN NNP IN NNP , IN CD NNS IN NNP ."
2889,EX VBD DT NN NN .
2890,NNP NNP NNP NNP JJ NNS RB CD NN IN NN .
2891,NNP VBP DT NNP NNP NNP VBD PRP$ NNP NN JJ NNS VBD VBG NN IN DT NN TO NNP CD VBN IN DT JJ NN DT NN JJR .
2892,"IN DT CD NNS TO NNP CD , NNS VBD RB NN NN NN ."
2893,"JJ NNS , VBG DT NN NN NN , VBD JJ NN IN DT NN CC VBD RB JJ NN IN DT NN NN ."
2894,": NNP NNP , NNP NN NNP NNP NNP NN NN NN IN NN IN NNP IN NNP NNP ."
2895,NNP NNP NNP NNP NNP VBD VBN IN $ NN IN NN IN NNP IN NNP IN IN CD CD .
2896,PRP VBD DT JJ IN $ NN CC DT JJ IN $ CD .
2897,PRP$ JJ NN IN NNP VBD $ NN .
2898,CD JJ NN NN VBZ CD JJ NNS .
2899,: NN NN NN NN NN JJ NNP NN NN VBZ NN JJ NN .
2900,NNP VBD DT NN NN NN NN IN DT NN JJ NN VBD IN NNP NNP NNP NNP NNP NNP VBD TO CD TO VB DT NN NN IN DT NN IN DT JJ JJ NN .
2901,NN IN NNP NNP NNP VBD DT NN IN DT NN IN DT NN VBD DT JJ NN TO VB DT NN NN IN DT JJ NN WDT MD VB NN IN CD JJ NN .
2902,VBD PRP VBP DT VBN CC JJ NN .
2903,"DT NN NN , NN NN VBD NNP NN POS NN NN IN NNP ."
2904,VBP PRP VBZ RB NN .
2905,NNP NNP VBZ TO VB .
2906,"IN PRP VBZ RB VB , DT JJ NN VBZ VBN TO VB PRP ."
