,0
402,"NNP NNP NNP VBZ VBZ TO VB VBN NN RB . NNP NNP NNP NNP CC NNP NNP NNP NNP NNP VBD IN -NONE- IN PRP VBZ TO VB IN DT JJ NNS NN IN RB IN JJ VBG DT NN POS NN TO NNP NNP IN CD NNS IN DT NN NN . NNP PRP VBP TO VB JJ NN NN IN RB IN JJ , NNP DT NN NN VBD NNP . DT NN VBD DT JJS NN NN TO VB DT NN IN DT NN NN MD VB NNP IN NNP POS JJ NN NN . JJR , NNS CC NNS NN NNP NNP VBD DT NN NN DT NN VBZ TO VB NN IN CD NNS IN DT VBG NN , CC VBD RB VB WRB DT NN MD VB VB NN . CD IN DT CD JJ NNS MD VB DT JJ NN CC DT JJ CD MD VB VBN NNS , NNP VBD . CD IN DT JJ NNS MD VB IN NNP NNP CC DT JJ IN NNP NNP , PRP VBD . DT NNP NN MD VB NNP NNS , NNP VBD . DT NNP NN VBD DT NN IN DT VBN NNP VBD VBN IN JJR NNS IN NN NNS VBD VBN ."
403,"NNP NNP NNP JJ NN NN NNS . NNP , NNP NNP NNP NNP NNP NNP NNP VBD IN NNP PRP VBD VBN DT JJ NN JJ NN IN JJ NNS NN , VBG CD NNP NNP NN NNS IN NNP . DT NNP NNS VBP VBN IN NNP POS NN JJ NNS CC IN DT NN POS NNP NNP NNP NNP . DT NN NN VBG NNP NNP VBZ TO NNP NNP POS JJ NN NN NNP , RB VBD IN NNP . NNP IN DT VBG CD TO CD NNS , NNP NNS TO JJ JJ JJR NNS IN DT NNP , NNP NNP CC NNP NN NNS IN DT NN , NNP NNP VBD IN DT NN . RB RB IN PRP$ NNS IN NNP , NNP NNP NN NNP VBZ DT JJ NN IN NNP , IN DT NNP CC DT NN RB VBD DT JJ NN NN IN NNP . NNP VBZ VBN NNS IN CD CD CD CD , CC VBZ NNP NNS NNP . : NNP NNP NNP NNP NNP NNP , NNP NNP CD NNP NNP"
404,"NNP NNP NNP POS NNP NNP NNP NNP NNP NNP . NNP , NNP NNP NNP IN DT NN IN NNP POS NNP POS NNP NNP NNP NNP NNPS : NNP : NNP NNP NN : CD NN : NNP NNP NNP NNP NNP : NNP JJ NNS : NNP VBD DT NN NN IN NNP NNS IN DT CD NNP NNP NNP CC DT NN NN IN NNP IN DT CD NN NNP ."
405,"NNP NNP NNP POS NNP NNP NNP NNP NNP . NNP , NNP NNP NNP NNS IN NNP POS NNP POS NNP NNP NNP NNP NNP : NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP DT NNS VBD VBN NN ."
406,"NNP NNP NNP NNP NNP NNP NNP NNP . NNP , NNP NNP NNP NNP IN NNP VBD DT NNP POS NNP NNP NNP VBN NN IN NNP NNP NNP NNP IN NNP VBD NNP CC NNP NNP IN NNP VBD IN JJ , VBG TO NNP NNS ."
407,"NNP NNP DT JJ NN IN NNP VBZ NNP RP . NNP NNP , NNP NNP NNP NNP IN NNP NNP IN DT JJ NN IN DT $ CD CD NNP VBZ IN DT NNP NNP NN . NNS VBD DT NNP MD VB VBN TO VB NNP IN DT JJ NN IN PRP$ NNP NN . DT JJ NN IN DT JJ NN , WDT -NONE- -NONE- IN DT NNP CC NNP CD , MD VB VBN IN DT NNP NN VBG IN NNP . DT NN IN NNP NNP CC NNP NNP VBD VBN IN DT NN IN DT NN IN NNP NNP CC NNP NNP IN NNP NNP IN NNP NNP . DT NNP IN NNP NNP NNP NNP NNP NNP CC NNP NNP VBD DT VBN IN IN NNP CD . NNP VBZ NNP NNP CC NNP NNP MD VB DT JJ NN CD VBZ IN DT NN ."
408,"NNP NNP NNP POS NNP NN NNP . NNP , NNP NNP NNP IN DT NN IN NNP POS NNP POS NNP NNP NNP NNPS : NNP : NNP NNP NN : CD NN : NNP NNP NNP NNP CD NNP : NNP , NNP NNP , NNP : NNP NNP , NNP , NNP , CD . JJ NNS : IN DT NN IN DT NNP NNP NNP NNP IN NNP NNP NNP , NNP NNP VBD DT NNP TO VB NN POS NNP NNP NNP NNP ."
409,"NNP NNP NNP POS NNP NNP NNP . NNP , NNP NNP NNP POS NNP NNP NNP IN NNP POS NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNPS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD JJ NNP POS NNP NNP NNP NNS IN NNP POS NNP CC NNP NNP NNPS : NNP NNP NNP NNP NNP NNP NNP NNPS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP POS NNP NNP : NNP NNP NNP NNPS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNPS NNP"
410,"NNP NNP NNP POS NNP NNP NNP NNP . NNP , NNP NNP NNP NNS IN NNP POS NNP POS NNP NNP NNP NNPS : NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP DT NNS VBD VBN NN ."
411,"NNP NNP NNP NNP NNP NNP . NNP , NNP NNP NNP IN NNP POS NNP NNP NNP NNPS : NNS POS CD NNP NNP NNP NNP NNP NNP NNP CD NNS NNP NNP NNP DT NN NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNPS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP . NNP POS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP -NONE- NNP NNP NNP NNP NNP NNP NNP NNP NNP -NONE- NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP -NONE- NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP"
412,"NNP NNP NNP NNP NNP NNP NNP . NNP , NNP NNP NNP NNP IN NNP VBD DT NNP POS NNP NNP NNP NN IN NNP , VBG TO NNP NNP . NNP NNP IN NNP NNP NNP CC NNP NNP IN NNP VBD JJ ."
413,"NNP NNP NNP NNP NNP TO NNP NNP . NNP , NNP NNP NNP NNP NNP NNP VBD TO DT NN NN IN DT NN NNP NNP NNP -NONE- IN NNP . VBD JJ IN DT NNP NNP , NNP CC NNP NNP NNP VBD DT VBN JJ NN IN DT CD NNP NN IN DT JJ NN IN CD NNP NNP NNP . NNP CD NNP NNP NNP CC NNP NNP NNP IN DT NNP NNP NNP VBD NNP NNP IN DT JJ IN DT NNP . NNP PRP , VBD IN NNP NNP CC NNP NNP NNP , VBD DT JJ NN NNP NN IN DT NNP DT JJ NN IN DT JJ IN DT NNP . DT NNP , VBD IN DT VBG CD NNS IN NNP , NNP , CC NNP NNP , NNP , VBD PRP$ NN IN DT NN NNP NNP . PRP VBP VBN NNS , CD RB IN NN PRP POS NNP NNP CC NNP NNP NNP WP -NONE- RB NNP NNP IN NNP ."
414,"NNP NNP VBP NNP NNP NNP NN . NNP , NNP NNP NNP VBD DT VBN NN IN DT NNP NNP NNP NNP NNP IN DT JJ NN IN DT JJ NN IN NNP IN NNP . IN DT NNP VBD TO VB DT NN IN DT NN POS JJ , PRP VBD CD IN DT JJ CD IN DT NNS POS NN , NNP NNP NNP DT NNP NNP CC NNP NNP NNP . CC JJ , PRP VBD NNP CC NNP WP VBD DT NN . NNP NNP CC NNP NNP VBD NNP DT NNP NNP IN DT NNP NNP NN IN DT NN . NNP VBZ PRP$ NNP NN NN NNP VBD IN DT CD NN VBN NN IN NNP NNS , RB NNP NNP , DT JJ NNP NNP NNP NNP , WP VBD DT VBN JJ IN NNP . NNP POS NNP NNP , WP VBD RB VBN JJR IN NN IN DT NN NN NN , VBD PRP$ JJ NN TO DT NNP VBG JJ NN IN DT NN IN NNP . NNP NNP IN NNP , WP VBD RP PRP JJ NN VBD IN NNP JJ NN , VBD PRP CD JJ IN DT NN IN DT JJ NN VBG RB IN DT NNS POS NN IN DT NN IN NNP . JJ NNP VBZ DT JJ CD NNS IN DT NNP , NNP NNP VBG JJ IN NNP RB RB IN NNP NNP IN NNP ."
415,"NNP NNP NNP NNP NNP . NNP , NNP NNP NNS IN DT NNP NNP NNP NNP NNP IN NNP : NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP NNP CD NNP . NNP NNPS NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP NNP"
416,"NNP NNP DT NNP VBZ JJ NN TO NNP . NNP , NNP NNP NNP NNP POS NN TO NNP IN DT JJ NN IN NNP VBZ VBN NNP NNP NNP NNP NNP NNP DT NN IN DT JJ NN TO PRP$ NNP . NNP VBD IN IN DT NNP NN IN NNP WRB PRP$ NN VBD EX IN DT NN NN CC VBD PRP DT JJ NN . VBZ PRP VBZ VBN DT VBN NN : DT NN TO NNP VBZ RB DT JJ NN , NNP NNP , RB DT NNP NNP NNP , VBD IN NNP NNP NNP , CD , VBD CD NNS IN NNP IN CD CC CD . PRP$ NNP NNP NNP TO NNP VBD IN DT NN IN NN NNP POS NNP NN IN NNP . PRP$ NNP NNP NNP VBN NNP NNS , RB NNP NNP NNP , IN NNP POS NNP NNP NNP NNP CC NNP DT NN IN NNP . RB NNP NNP , NNP JJ NNS IN PRP$ NNP IN NNP NNP . NNP POS NNS IN NNP VBP JJ CC NNP . NNP PRP VBP RB VB JJ IN DT NN , NNP PRP VBD . NNP PRP VBD RB IN CD CC VBD IN CD NNP NNP CD NNP WRB PRP$ NN VBD NNP TO NNP WRB PRP VBD DT CD CC DT NNS . NNP CC PRP VBP NNP PRP VBD DT NNP NNP IN DT NNP IN PRP$ NNP . RB IN PRP$ NN VBD DT NN CC WRB PRP VBP IN DT NN NN PRP VBD IN CD . NNP NNP VBD DT NN WRB PRP VBD RB VBZ JJ TO DT NN WRB DT NNP NNP NN MD VB VBN ."
417,"NNP NNP NNP NNP NNP NNP . NNP , NNP NNP NNS IN DT NNP NNP NNP NNP NNP NN IN NNP : NNS : NNP NNP NNP NNP NNP NNP NNP NNPS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP"
418,"NNP NNP NNP NNP NNP NNP NNP NNP . NNP , NNP NNP VBG NNS IN DT NNP NNP NNP NNP NNP NNP NNP NNP VBN NN IN NNP : NNP NNP NNP NNP NNP NNP NNP NNPS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP IN CD CD NNP : NNP NNP NNP NNPS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNPS"
419,"NNP NNP DT NN NNP NNP NNP NNP . NNP NNP , NNP NNP NNP IN NNP IN DT NNP NNP NNP NNP IN NNP : NNP POS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP POS NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP"
420,"NNP NNP NNP IN NNP NNP NN NNP VBZ . NNP , NNP NNP NNP NNS IN DT JJ NN IN DT NNP NNP NN NNP VBZ RB IN NNP . NNS POS CD NNP JJ NNP : CD . NNP NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP : NNP . NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP . NNP POS CD NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP : NNP . NNP NNP NNP NNP NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP NNP NNP NNP : NNP . NNP NNP NNP NNP NNP NNP : CD . NNP NNP NNP PRP NNP NNP : CD . NNP NNP NNP NNP NNP NNP . NNPS POS JJ NNP NNP NNP : NNP NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP POS NNP NNP NNP NNP : NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP"
421,"NNP NNP NNP NN TO NNP NNP NNP NNP . NNP , NNP NNP NNP NNP NNP NNP NNS CD TO VB JJ TO VB IN IN JJS CD NN POS NNP NN VBP IN NNP IN DT NN TO VB DT NNP NNP NNP . IN DT JJ JJ NN , NNP POS JJ NN VBZ VBD VBN JJ TO NNP NNP NNP CC NNP IN NNP NNP , NNP DT NNP NNP NNP NNS IN CD . NNS NN IN IN JJS CD NN NN TO VB VBN IN DT NN NNP NNP -NONE- MD VB NNP . NNP NN TO VB IN -NONE- IN IN JJ NN , NNS VBG , CC VB DT NN JJ IN DT NN CC IN NNP . NNP EX VBD DT NN NN TO VB DT NN NN , NNP VBD NNP NNP , DT JJ NNS POS NNP NNP , VBD RB JJ JJ NN CC NNP NNP . IN NNP VBP VBN TO VB DT NN IN NNP , DT NNP NNP RB VBD IN NNP MD JJ VB RB ."
422,"NNP NNP DT NNP NNP NNP NN NNP . NNP NNP NNP NNP IN DT NNP NNP NN IN NNP POS NNP : CD CD NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP CD CD NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP ."
423,"NNP NNP DT NNP NNP NNP . NNP NNP NNP NNP IN DT NNP NNP NNP IN NNP POS NNP : CD : NNP NNP NNP NNP NNP CD CD NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP CD CD NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP , NNP NNP NNP NNP NNP CD NNP NNP NNP NNP NNP NNP ."
424,"NNP NNP DT NNP NNP NNP NN NNS NNP NNP . NNP NNP NNP IN NNP NNP NNP NNP NNP IN NNP : NNP -NONE- NNP -NONE- NNP CD NNP CD NNP CD NNP CD NNP CD NNP -NONE- NNP NNP NNP CD NNP , CD , CD , VBD , NNP IN , NNP IN , NNPS NNP : NNP CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD"
425,NNP NNP NNP IN JJ NNS . NNP NNP NNS IN NNP NNP NNP NNP IN NNP : NNP NNP NNP NNP NNP CD NNP CD NNP NNP CD NNP CD NNP CD NNP CD NNP NNP CD NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP CD NNP CD NNP NNP NNP NNP NNP CD NNP CD NNP CD NNP NNP NNP CD NNP CD NNP CD NNP CD NNP NNP NNP NNP NNP CD NNP CD NNP CD
426,"NNP NNP DT NNP NNP NN NNP . NNP NNP NNP IN NNP NNP NNP NNP VBD IN NNP : NNP CD NNP NNP CD , CD NN NNP NNP CD NNP NNP CD , NNP CD , NNP NNP NNP . NNP NNP . NNP : NNP NNP -NONE- NNP -NONE- . NNP NNP -NONE- NNP NNP CD NNP NNP CD , CD NNP . NNP . NNP NNP CD NNP NNP NNP , NNP NNP NNP NNP CD NNP NNP NNP NNP . NNP . NNP NNP NNP NNP NNP NNP , NNP NNP NNP , NNP NNP NNP NNP CD NNP NNP CD , NNP NNP , NNP NNP NNP . NNP . NNP ."
427,"NNP NNP NNP CD CD NNP VBZ RP NNPS . NNP NNP NNP NNP MD VB NNS TO VB NN NNP IN NNP CC VBZ RBR JJ TO VB DT JJ NN JJ NN NNS IN NNP . DT NNP NNP VBD PRP$ JJ NN IN DT NNP VBN IN NNP CC VBZ RB DT NN IN JJ NNS TO VB NNP NN NNP WP VBP RB VBN RP NNP NNP , NNP NNP CC NNP NNP . NNP IN DT NN VBZ EX PRP MD VB VB IN PRP CC DT NN IN -NONE- PRP RB VBZ NN , NNP VBD NNP . NNP PRP MD IN TO VB IN CC EX VBP DT NN IN NNS NNS IN NN . PRP VBP RB VBD DT NN TO VB IN NNP NNP NNP IN DT NNP CD JJ NN . NNP NNP NNP NNP NNP NNP NNP NNP NNP RB VB VBN TO NNP . NNP PRP VBP RB EX VBP DT JJ NNS IN NNP WP -NONE- VB VBN TO VB NNP NNP IN PRP$ NN POS NNP , NNP PRP VBD ."
428,"NNP NNP DT NNP NNP NNP NNP . NNP NNP NNP IN NNP NNP NNP NNP IN NNP : NNP CD NNP NNP CD , NNP NNP NNP NNP CD NNP NNP CD , NNP NNP NNP . NNP NNP . NNP : NNP NNP CD NNP NNP CD , NNP NNP NNP NNP CD NNP NNP CD , NNP CD NNP . NNP . NNP NNP NNP NNP NNP CD NNP NNP CD NNP NNP NNP , NNP NNP NNP . NNP . NNP NNP CD NNP NNP NNP NNP NNP CD NNP NNP NNP NNP . NNP . NNP NNP -NONE- NNP NNP NNP NNP NNP CD NNP . NNP . NNP NNP -NONE- NNP -NONE- . NNP NNP -NONE- NNP NNP CD NNP NNP NNP NNP . NNP . NNP NNP NNP NNP NNP NNP NNP NNP CD NNP NNP CD , CD , NNP NNP NNP . NNP . NNP ."
429,"NNP NNP DT NNP NNP NNP . NNP NNP NNP NNP NNP IN NNP POS NNP NNP NNP CD NNP , CD , NN , VBD , NNP IN , NNP IN , NNPS NNP : NNP NNP NNP CD CD CD CD CD CD CD CD CD CD CD CD IN CD CD NNP CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD NNP NNP CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD CD CD CD CD CD CD NNP CD NNP CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD NN CD NNP NNP CD CD CD CD NNP NNP NNP NNP CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD VBZ CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD NNP NNP CD CD CD CD CD CD CD NNP NNP CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD NNP NNP CD CD CD CD CD CD CD NN CD NNP CD CD CD CD CD CD CD CD CD CD CD CD CD CD NNP NNP CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD NNP IN CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD NN CD NNP CD CD CD CD CD CD CD NNP NNP CD CD CD CD CD CD CD NNP NNP CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD CD CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD NNP POS NNP CD CD CD CD CD CD CD NNP CD CD CD CD CD CD CD NNP NNP CD CD CD CD CD CD CD"
